Zeit	01.10 (MFC01)	02.10 (MFC02)	03.20 (MFC03)	TC00	TC01	TC02	TC03	TC04	TC05	TC06	TC07	NH3 (%)	NH3 (ppm)
05.11.24 03:31:33	9,40975	0,0	504,268866	60,178989	131,525299	790,856018	787,80542	774,295715	747,182861	799,914368	12,988327	-0,045776	448,84414
05.11.24 03:31:35	9,40975	0,0	504,649764	60,178989	131,556427	790,856018	787,80542	774,295715	747,182861	799,914368	12,988327	-0,044109	448,944286
05.11.24 03:31:37	9,40975	0,0	504,332381	60,178989	131,556427	790,856018	787,80542	774,326843	747,182861	799,914368	12,988327	-0,042438	448,944286
05.11.24 03:31:39	9,40975	0,0	504,522782	60,178989	131,525299	790,856018	787,80542	774,295715	747,182861	799,914368	12,988327	-0,044109	448,84414
05.11.24 03:31:41	9,40975	0,0	504,268866	60,210117	131,525299	790,856018	787,80542	774,295715	747,182861	799,914368	12,988327	-0,044109	448,84414
05.11.24 03:31:43	9,40975	0,0	504,268866	60,178989	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	448,743994
05.11.24 03:31:45	9,40975	0,0	504,268866	60,210117	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,044109	448,743994
05.11.24 03:31:47	9,40975	0,0	504,268866	60,178989	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	448,643848
05.11.24 03:31:49	9,40975	0,0	504,268866	60,210117	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	448,643848
05.11.24 03:31:51	9,489494	0,0	504,268866	60,210117	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	448,643848
05.11.24 03:31:53	9,489494	0,0	504,268866	60,210117	131,556427	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,042438	448,493672
05.11.24 03:31:55	9,40975	0,0	504,268866	60,210117	131,525299	790,856018	787,80542	774,326843	747,182861	800,03894	12,988327	-0,044109	448,493672
05.11.24 03:31:57	9,40975	0,0	504,268866	60,210117	131,525299	790,856018	787,80542	774,295715	747,182861	800,03894	12,988327	-0,044109	448,493672
05.11.24 03:31:59	9,40975	0,0	504,268866	60,210117	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	448,493672
05.11.24 03:32:01	9,40975	0,0	504,268866	60,210117	131,525299	790,856018	787,80542	774,295715	747,182861	800,03894	12,988327	-0,042438	448,493672
05.11.24 03:32:03	9,40975	0,0	504,268866	60,210117	131,525299	790,856018	787,774292	774,295715	747,182861	800,007812	12,988327	-0,044109	448,393526
05.11.24 03:32:05	9,489494	0,0	504,268866	60,210117	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	448,393526
05.11.24 03:32:07	9,40975	0,0	504,268866	60,210117	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	448,393526
05.11.24 03:32:09	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	448,393526
05.11.24 03:32:11	9,40975	0,0	504,268866	60,210117	131,556427	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	448,393526
05.11.24 03:32:13	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	448,24335
05.11.24 03:32:15	9,40975	0,0	504,205399	60,241245	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	448,293379
05.11.24 03:32:17	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	448,293379
05.11.24 03:32:19	9,40975	0,0	504,205399	60,241245	131,556427	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	448,293379
05.11.24 03:32:21	9,40975	0,0	504,268866	60,272373	131,556427	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,044109	448,293379
05.11.24 03:32:23	9,489494	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	448,293379
05.11.24 03:32:25	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	448,143204
05.11.24 03:32:27	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	448,043057
05.11.24 03:32:29	9,40975	0,0	504,205399	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,045776	448,043057
05.11.24 03:32:31	9,40975	0,0	504,522782	60,272373	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	448,043057
05.11.24 03:32:33	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	13,019455	-0,042438	448,043057
05.11.24 03:32:35	9,40975	0,0	504,205399	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	13,019455	-0,044109	448,043057
05.11.24 03:32:37	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	13,019455	-0,044109	448,043057
05.11.24 03:32:39	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,044109	448,043057
05.11.24 03:32:41	9,40975	0,0	504,268866	60,334629	131,556427	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	448,043057
05.11.24 03:32:43	9,40975	0,0	504,205399	60,334629	131,556427	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,045776	447,892794
05.11.24 03:32:45	9,40975	0,0	504,268866	60,334629	131,556427	790,887146	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	447,892794
05.11.24 03:32:47	9,40975	0,0	504,268866	60,334629	131,525299	790,887146	787,80542	774,326843	747,182861	800,007812	13,019455	-0,044109	447,892794
05.11.24 03:32:49	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	447,892794
05.11.24 03:32:51	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,042438	447,892794
05.11.24 03:32:53	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	447,892794
05.11.24 03:32:55	9,40975	0,0	504,205399	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,042438	447,892794
05.11.24 03:32:57	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	13,019455	-0,045776	447,792735
05.11.24 03:32:59	9,40975	0,0	504,268866	60,334629	131,556427	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,042438	447,692589
05.11.24 03:33:01	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	13,019455	-0,045776	447,692589
05.11.24 03:33:03	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	447,692589
05.11.24 03:33:05	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,042438	447,44218
05.11.24 03:33:07	9,40975	0,0	504,268866	60,334629	131,556427	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,042438	447,44218
05.11.24 03:33:09	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,045776	447,39215
05.11.24 03:33:11	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,774292	774,326843	747,182861	799,976624	13,019455	-0,045776	447,342121
05.11.24 03:33:13	9,40975	0,0	504,522782	60,365757	131,556427	790,856018	787,80542	774,326843	747,182861	799,976624	13,019455	-0,042438	447,342121
05.11.24 03:33:15	9,40975	0,0	504,332381	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,045776	447,191858
05.11.24 03:33:17	9,40975	0,0	504,459315	60,365757	131,556427	790,856018	787,80542	774,326843	747,182861	800,007812	13,019455	-0,042438	447,241974
05.11.24 03:33:19	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	447,091711
05.11.24 03:33:21	9,40975	0,0	504,332381	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,044109	447,091711
05.11.24 03:33:23	9,40975	0,0	504,205399	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	447,091711
05.11.24 03:33:25	9,40975	0,0	504,268866	60,365757	131,556427	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	447,091711
05.11.24 03:33:27	9,40975	0,0	504,522782	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	447,091711
05.11.24 03:33:29	9,40975	0,0	504,268866	60,334629	131,556427	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,042438	447,241974
05.11.24 03:33:31	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	13,019455	-0,045776	447,241974
05.11.24 03:33:33	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	13,019455	-0,042438	447,241974
05.11.24 03:33:35	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	13,019455	-0,042438	447,241974
05.11.24 03:33:37	9,40975	0,0	504,268866	60,334629	131,556427	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	447,241974
05.11.24 03:33:39	9,40975	0,0	504,586249	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	13,019455	-0,044109	447,241974
05.11.24 03:33:41	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	13,019455	-0,045776	447,342121
05.11.24 03:33:43	9,40975	0,0	504,268866	60,365757	131,556427	790,856018	787,80542	774,326843	747,182861	799,976624	13,019455	-0,044109	447,241974
05.11.24 03:33:45	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	13,019455	-0,042438	447,342121
05.11.24 03:33:47	9,40975	0,0	504,205399	60,334629	131,525299	790,856018	787,774292	774,326843	747,182861	800,007812	13,019455	-0,042438	447,342121
05.11.24 03:33:49	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	447,342121
05.11.24 03:33:51	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,042438	447,241974
05.11.24 03:33:53	9,40975	0,0	504,332381	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,045776	447,241974
05.11.24 03:33:55	9,40975	0,0	504,268866	60,365757	131,556427	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,042438	447,191858
05.11.24 03:33:57	9,40975	0,0	504,268866	60,365757	131,556427	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	447,091711
05.11.24 03:33:59	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,03894	12,988327	-0,045776	446,991565
05.11.24 03:34:01	9,40975	0,0	504,586249	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,03894	12,988327	-0,042438	446,991565
05.11.24 03:34:03	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,774292	774,295715	747,182861	800,007812	13,019455	-0,042438	446,841389
05.11.24 03:34:05	9,40975	0,0	504,268866	60,396889	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	446,841389
05.11.24 03:34:07	9,40975	0,0	504,205399	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,042438	446,841389
05.11.24 03:34:09	9,40975	0,0	504,268866	60,396889	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,045776	446,741243
05.11.24 03:34:11	9,40975	0,0	504,205399	60,396889	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,045776	446,841389
05.11.24 03:34:13	9,40975	0,0	504,268866	60,396889	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,042438	446,841389
05.11.24 03:34:15	9,489494	0,0	504,268866	60,396889	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	446,741243
05.11.24 03:34:17	9,40975	0,0	504,268866	60,396889	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	13,019455	-0,042438	446,691213
05.11.24 03:34:19	9,40975	0,0	504,268866	60,396889	131,556427	790,856018	787,80542	774,295715	747,182861	799,976624	13,019455	-0,044109	446,691213
05.11.24 03:34:21	9,40975	0,0	504,268866	60,396889	131,556427	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	446,741243
05.11.24 03:34:23	9,40975	0,0	504,268866	60,396889	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	446,691213
05.11.24 03:34:25	9,40975	0,0	504,268866	60,365757	131,525299	790,887146	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	446,691213
05.11.24 03:34:27	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	446,691213
05.11.24 03:34:29	9,40975	0,0	504,332381	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	446,691213
05.11.24 03:34:31	9,489494	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	446,741243
05.11.24 03:34:33	9,40975	0,0	504,268866	60,365757	131,525299	790,887146	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	446,841389
05.11.24 03:34:35	9,40975	0,0	504,522782	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	13,019455	-0,045776	446,691213
05.11.24 03:34:37	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,045776	446,741243
05.11.24 03:34:39	9,40975	0,0	504,205399	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	13,019455	-0,044109	446,691213
05.11.24 03:34:41	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	13,019455	-0,044109	446,691213
05.11.24 03:34:43	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,045776	446,691213
05.11.24 03:34:45	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,045776	446,591067
05.11.24 03:34:47	9,40975	0,0	504,205399	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,045776	446,741243
05.11.24 03:34:49	9,40975	0,0	504,268866	60,272373	131,556427	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	446,741243
05.11.24 03:34:51	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	446,741243
05.11.24 03:34:53	9,489494	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	446,741243
05.11.24 03:34:55	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,044109	446,691213
05.11.24 03:34:57	9,40975	0,0	504,268866	60,241245	131,556427	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,045776	446,741243
05.11.24 03:34:59	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,045776	446,691213
05.11.24 03:35:01	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	446,741243
05.11.24 03:35:03	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	446,591067
05.11.24 03:35:05	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	446,591067
05.11.24 03:35:07	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,774292	774,295715	747,182861	799,976624	12,988327	-0,042438	446,490921
05.11.24 03:35:09	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	446,340745
05.11.24 03:35:11	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	446,340745
05.11.24 03:35:13	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	446,340745
05.11.24 03:35:15	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,042438	446,340745
05.11.24 03:35:17	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,044109	446,340745
05.11.24 03:35:19	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,045776	446,340745
05.11.24 03:35:21	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,044109	446,340745
05.11.24 03:35:23	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	446,340745
05.11.24 03:35:25	9,40975	0,0	504,205399	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,045776	446,190482
05.11.24 03:35:27	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,045776	446,190482
05.11.24 03:35:29	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,042438	446,140453
05.11.24 03:35:31	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	446,140453
05.11.24 03:35:33	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,045776	446,040306
05.11.24 03:35:35	9,40975	0,0	504,459315	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,042438	446,140453
05.11.24 03:35:37	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	446,140453
05.11.24 03:35:39	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,044109	446,190482
05.11.24 03:35:41	9,40975	0,0	504,268866	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	446,340745
05.11.24 03:35:43	9,40975	0,0	504,586249	60,241245	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	446,340745
05.11.24 03:35:45	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,042438	446,340745
05.11.24 03:35:47	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	446,340745
05.11.24 03:35:49	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	446,490921
05.11.24 03:35:51	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	446,490921
05.11.24 03:35:53	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	446,340745
05.11.24 03:35:55	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,045776	446,340745
05.11.24 03:35:57	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	799,976624	12,988327	-0,044109	446,190482
05.11.24 03:35:59	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	446,240599
05.11.24 03:36:01	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,042438	446,190482
05.11.24 03:36:03	9,40975	0,0	504,205399	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	446,190482
05.11.24 03:36:05	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	446,140453
05.11.24 03:36:07	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,044109	446,140453
05.11.24 03:36:09	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,045776	446,040306
05.11.24 03:36:11	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	445,890043
05.11.24 03:36:13	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	445,890043
05.11.24 03:36:15	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,045776	445,990189
05.11.24 03:36:17	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,042438	445,990189
05.11.24 03:36:19	9,40975	0,0	504,205399	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	445,840014
05.11.24 03:36:21	9,40975	0,0	504,268866	60,396889	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	445,840014
05.11.24 03:36:23	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	445,840014
05.11.24 03:36:25	9,40975	0,0	504,268866	60,396889	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,042438	445,840014
05.11.24 03:36:27	9,40975	0,0	504,268866	60,396889	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	445,840014
05.11.24 03:36:29	9,40975	0,0	504,332381	60,396889	131,525299	790,887146	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	445,840014
05.11.24 03:36:31	9,40975	0,0	504,268866	60,396889	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	445,840014
05.11.24 03:36:33	9,40975	0,0	504,268866	60,365757	131,525299	790,887146	787,80542	774,326843	747,182861	800,007812	12,988327	-0,042438	445,789984
05.11.24 03:36:35	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,774292	774,326843	747,182861	800,03894	12,988327	-0,042438	445,789984
05.11.24 03:36:37	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,03894	12,988327	-0,042438	445,639721
05.11.24 03:36:39	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,957198	-0,044109	445,33937
05.11.24 03:36:41	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,213989	800,007812	12,988327	-0,045776	445,33937
05.11.24 03:36:43	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,045776	445,289253
05.11.24 03:36:45	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	445,289253
05.11.24 03:36:47	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,326843	747,213989	800,007812	12,988327	-0,044109	445,189107
05.11.24 03:36:49	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,045776	445,289253
05.11.24 03:36:51	9,40975	0,0	504,268866	60,365757	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,045776	445,33937
05.11.24 03:36:53	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	445,33937
05.11.24 03:36:55	9,40975	0,0	504,205399	60,334629	131,525299	790,856018	787,80542	774,326843	747,213989	800,007812	12,988327	-0,044109	445,33937
05.11.24 03:36:57	9,40975	0,0	504,205399	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	445,189107
05.11.24 03:36:59	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	799,976624	12,988327	-0,044109	445,189107
05.11.24 03:37:01	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,213989	800,007812	12,957198	-0,044109	445,189107
05.11.24 03:37:03	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	445,139077
05.11.24 03:37:05	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,045776	445,08896
05.11.24 03:37:07	9,40975	0,0	504,205399	60,334629	131,525299	790,856018	787,80542	774,295715	747,182861	800,007812	12,988327	-0,044109	445,08896
05.11.24 03:37:09	9,40975	0,0	504,205399	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,957198	-0,044109	444,988814
05.11.24 03:37:11	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,045776	444,988814
05.11.24 03:37:13	9,40975	0,0	504,268866	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,03894	12,988327	-0,045776	444,988814
05.11.24 03:37:15	9,40975	0,0	504,205399	60,334629	131,525299	790,856018	787,80542	774,326843	747,182861	800,03894	12,988327	-0,042438	444,838638
05.11.24 03:37:17	9,40975	0,0	504,268866	60,334629	131,525299	790,887146	787,80542	774,326843	747,182861	800,03894	12,988327	-0,042438	444,838638
05.11.24 03:37:19	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,295715	747,182861	800,03894	12,988327	-0,044109	444,838638
05.11.24 03:37:21	9,40975	0,0	504,205399	60,272373	131,494156	790,887146	787,80542	774,295715	747,182861	800,007812	12,988327	-0,042438	444,838638
05.11.24 03:37:23	9,40975	0,0	504,268866	60,272373	131,525299	790,887146	787,80542	774,326843	747,213989	800,007812	12,988327	-0,045776	444,838638
05.11.24 03:37:25	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,042438	444,838638
05.11.24 03:37:27	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,042438	444,838638
05.11.24 03:37:29	9,40975	0,0	504,268866	60,272373	131,494156	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,042438	444,838638
05.11.24 03:37:31	9,40975	0,0	504,268866	60,272373	131,525299	790,856018	787,80542	774,326843	747,182861	800,007812	12,988327	-0,044109	444,838638
